Sample Code,SKU Code,Size,Fabric,Print,Colour,Fabric Cost,Accessories Cost,Operational Cost,Stitching Cost,Margin
1-W-RTR-SS-XS-SL-POL,1-W-RTR-SS-L-SL-POL,Large,Polyester,,Red Triangle,17.45,0,0,0,0
1-W-RTR-SS-XS-SL-POL,1-W-RTR-SS-XL-SL-POL,Extra Large,Polyester,,Red Triangle,17.45,0,0,0,0
1-W-RTR-SS-XS-SL-POL,1-W-RTR-SS-2XL-SL-POL,2X Large,Polyester,,Red Triangle,17.45,0,0,0,0
1-W-RTR-SS-XS-SL-POL,1-W-RTR-SS-3XL-SL-POL,3X Large ,Polyester,,Red Triangle,17.45,0,0,0,0
1-W-RTR-SS-XS-RL-POL,1-W-RTR-SS-XS-RL-POL,Extra Small,Polyester,,Red Triangle,17.45,0,0,0,0
1-W-RTR-SS-XS-RL-POL,1-W-RTR-SS-S-RL-POL,Small,Polyester,,Red Triangle,17.45,0,0,0,0
1-W-RTR-SS-XS-RL-POL,1-W-RTR-SS-M-RL-POL,Medium,Polyester,,Red Triangle,17.45,0,0,0,0
1-W-RTR-SS-XS-RL-POL,1-W-RTR-SS-L-RL-POL,Large,Polyester,,Red Triangle,17.45,0,0,0,0
1-W-RTR-SS-XS-RL-POL,1-W-RTR-SS-XL-RL-POL,Extra Large,Polyester,,Red Triangle,17.45,0,0,0,0
1-W-RTR-SS-XS-RL-POL,1-W-RTR-SS-2XL-RL-POL,2X Large,Polyester,,Red Triangle,17.45,0,0,0,0
1-W-RTR-SS-XS-RL-POL,1-W-RTR-SS-3XL-RL-POL,3X Large ,Polyester,,Red Triangle,17.45,0,0,0,0
2-M-RTR-LS-XS-SL-POL,2-M-RTR-LS-S-SL-POL,Small,Polyester,,Red Triangle,18.75,0,0,0,0
2-M-RTR-LS-XS-SL-POL,2-M-RTR-LS-M-SL-POL,Medium,Polyester,,Red Triangle,18.75,0,0,0,0
2-M-RTR-LS-XS-SL-POL,2-M-RTR-LS-L-SL-POL,Large,Polyester,,Red Triangle,18.75,0,0,0,0
2-M-RTR-LS-XS-SL-POL,2-M-RTR-LS-XL-SL-POL,Extra Large,Polyester,,Red Triangle,18.75,0,0,0,0
2-M-RTR-LS-XS-SL-POL,2-M-RTR-LS-2XL-SL-POL,2X Large,Polyester,,Red Triangle,18.75,0,0,0,0
2-M-RTR-LS-XS-SL-POL,2-M-RTR-LS-3XL-SL-POL,3X Large ,Polyester,,Red Triangle,18.75,0,0,0,0
2-M-RTR-LS-XS-RL-POL,2-M-RTR-LS-S-RL-POL,Small,Polyester,,Red Triangle,18.75,0,0,0,0
2-M-RTR-LS-XS-RL-POL,2-M-RTR-LS-M-RL-POL,Medium,Polyester,,Red Triangle,18.75,0,0,0,0
2-M-RTR-LS-XS-RL-POL,2-M-RTR-LS-L-RL-POL,Large,Polyester,,Red Triangle,18.75,0,0,0,0
2-M-RTR-LS-XS-RL-POL,2-M-RTR-LS-XL-RL-POL,Extra Large,Polyester,,Red Triangle,18.75,0,0,0,0
2-M-RTR-LS-XS-RL-POL,2-M-RTR-LS-2XL-RL-POL,2X Large,Polyester,,Red Triangle,18.75,0,0,0,0
2-M-RTR-LS-XS-RL-POL,2-M-RTR-LS-3XL-RL-POL,3X Large ,Polyester,,Red Triangle,18.75,0,0,0,0
2-M-RTR-SS-XS-SL-POL,2-M-RTR-SS-S-SL-POL,Small,Polyester,,Red Triangle,17.45,0,0,0,0
2-M-RTR-SS-XS-SL-POL,2-M-RTR-SS-M-SL-POL,Medium,Polyester,,Red Triangle,17.45,0,0,0,0
2-M-RTR-SS-XS-SL-POL,2-M-RTR-SS-L-SL-POL,Large,Polyester,,Red Triangle,17.45,0,0,0,0
2-M-RTR-SS-XS-SL-POL,2-M-RTR-SS-XL-SL-POL,Extra Large,Polyester,,Red Triangle,17.45,0,0,0,0
2-M-RTR-SS-XS-SL-POL,2-M-RTR-SS-2XL-SL-POL,2X Large,Polyester,,Red Triangle,17.45,0,0,0,0
2-M-RTR-SS-XS-SL-POL,2-M-RTR-SS-3XL-SL-POL,3X Large ,Polyester,,Red Triangle,17.45,0,0,0,0
2-M-RTR-SS-XS-RL-POL,2-M-RTR-SS-S-RL-POL,Small,Polyester,,Red Triangle,17.45,0,0,0,0
2-M-RTR-SS-XS-RL-POL,2-M-RTR-SS-M-RL-POL,Medium,Polyester,,Red Triangle,17.45,0,0,0,0
2-M-RTR-SS-XS-RL-POL,2-M-RTR-SS-L-RL-POL,Large,Polyester,,Red Triangle,17.45,0,0,0,0
2-M-RTR-SS-XS-RL-POL,2-M-RTR-SS-XL-RL-POL,Extra Large,Polyester,,Red Triangle,17.45,0,0,0,0
2-M-RTR-SS-XS-RL-POL,2-M-RTR-SS-2XL-RL-POL,2X Large,Polyester,,Red Triangle,17.45,0,0,0,0
2-M-RTR-SS-XS-RL-POL,2-M-RTR-SS-3XL-RL-POL,3X Large ,Polyester,,Red Triangle,17.45,0,0,0,0
2-W-RTR-LS-XS-SL-POL,2-W-RTR-LS-XS-SL-POL,Extra Small,Polyester,,Red Triangle,18.75,0,0,0,0
2-W-RTR-LS-XS-SL-POL,2-W-RTR-LS-S-SL-POL,Small,Polyester,,Red Triangle,18.75,0,0,0,0
2-W-RTR-LS-XS-SL-POL,2-W-RTR-LS-M-SL-POL,Medium,Polyester,,Red Triangle,18.75,0,0,0,0
2-W-RTR-LS-XS-SL-POL,2-W-RTR-LS-L-SL-POL,Large,Polyester,,Red Triangle,18.75,0,0,0,0
2-W-RTR-LS-XS-SL-POL,2-W-RTR-LS-XL-SL-POL,Extra Large,Polyester,,Red Triangle,18.75,0,0,0,0
2-W-RTR-LS-XS-SL-POL,2-W-RTR-LS-2XL-SL-POL,2X Large,Polyester,,Red Triangle,18.75,0,0,0,0
2-W-RTR-LS-XS-SL-POL,2-W-RTR-LS-3XL-SL-POL,3X Large ,Polyester,,Red Triangle,18.75,0,0,0,0
2-W-RTR-LS-XS-RL-POL,2-W-RTR-LS-XS-RL-POL,Extra Small,Polyester,,Red Triangle,18.75,0,0,0,0
2-W-RTR-LS-XS-RL-POL,2-W-RTR-LS-S-RL-POL,Small,Polyester,,Red Triangle,18.75,0,0,0,0
2-W-RTR-LS-XS-RL-POL,2-W-RTR-LS-M-RL-POL,Medium,Polyester,,Red Triangle,18.75,0,0,0,0
2-W-RTR-LS-XS-RL-POL,2-W-RTR-LS-L-RL-POL,Large,Polyester,,Red Triangle,18.75,0,0,0,0
2-W-RTR-LS-XS-RL-POL,2-W-RTR-LS-XL-RL-POL,Extra Large,Polyester,,Red Triangle,18.75,0,0,0,0
2-W-RTR-LS-XS-RL-POL,2-W-RTR-LS-2XL-RL-POL,2X Large,Polyester,,Red Triangle,18.75,0,0,0,0
2-W-RTR-LS-XS-RL-POL,2-W-RTR-LS-3XL-RL-POL,3X Large ,Polyester,,Red Triangle,18.75,0,0,0,0
2-W-RTR-SS-XS-SL-POL,2-W-RTR-SS-XS-SL-POL,Extra Small,Polyester,,Red Triangle,17.45,0,0,0,0
2-W-RTR-SS-XS-SL-POL,2-W-RTR-SS-S-SL-POL,Small,Polyester,,Red Triangle,17.45,0,0,0,0
2-W-RTR-SS-XS-SL-POL,2-W-RTR-SS-M-SL-POL,Medium,Polyester,,Red Triangle,17.45,0,0,0,0
2-W-RTR-SS-XS-SL-POL,2-W-RTR-SS-L-SL-POL,Large,Polyester,,Red Triangle,17.45,0,0,0,0
2-W-RTR-SS-XS-SL-POL,2-W-RTR-SS-XL-SL-POL,Extra Large,Polyester,,Red Triangle,17.45,0,0,0,0
2-W-RTR-SS-XS-SL-POL,2-W-RTR-SS-2XL-SL-POL,2X Large,Polyester,,Red Triangle,17.45,0,0,0,0
2-W-RTR-SS-XS-SL-POL,2-W-RTR-SS-3XL-SL-POL,3X Large ,Polyester,,Red Triangle,17.45,0,0,0,0
2-W-RTR-SS-XS-RL-POL,2-W-RTR-SS-XS-RL-POL,Extra Small,Polyester,,Red Triangle,17.45,0,0,0,0
2-W-RTR-SS-XS-RL-POL,2-W-RTR-SS-S-RL-POL,Small,Polyester,,Red Triangle,17.45,0,0,0,0
2-W-RTR-SS-XS-RL-POL,2-W-RTR-SS-M-RL-POL,Medium,Polyester,,Red Triangle,17.45,0,0,0,0
2-W-RTR-SS-XS-RL-POL,2-W-RTR-SS-L-RL-POL,Large,Polyester,,Red Triangle,17.45,0,0,0,0
2-W-RTR-SS-XS-RL-POL,2-W-RTR-SS-XL-RL-POL,Extra Large,Polyester,,Red Triangle,17.45,0,0,0,0
2-W-RTR-SS-XS-RL-POL,2-W-RTR-SS-2XL-RL-POL,2X Large,Polyester,,Red Triangle,17.45,0,0,0,0
2-W-RTR-SS-XS-RL-POL,2-W-RTR-SS-3XL-RL-POL,3X Large ,Polyester,,Red Triangle,17.45,0,0,0,0
1-M-KTR-LS-XS-SL-POL,1-M-KTR-LS-S-SL-POL,Small,Polyester,,Black Triangle,18.75,0,0,0,0
1-M-KTR-LS-XS-SL-POL,1-M-KTR-LS-M-SL-POL,Medium,Polyester,,Black Triangle,18.75,0,0,0,0
1-M-KTR-LS-XS-SL-POL,1-M-KTR-LS-L-SL-POL,Large,Polyester,,Black Triangle,18.75,0,0,0,0
1-M-KTR-LS-XS-SL-POL,1-M-KTR-LS-XL-SL-POL,Extra Large,Polyester,,Black Triangle,18.75,0,0,0,0
1-M-KTR-LS-XS-SL-POL,1-M-KTR-LS-2XL-SL-POL,2X Large,Polyester,,Black Triangle,18.75,0,0,0,0
1-M-KTR-LS-XS-SL-POL,1-M-KTR-LS-3XL-SL-POL,3X Large ,Polyester,,Black Triangle,18.75,0,0,0,0
1-M-KTR-LS-XS-RL-POL,1-M-KTR-LS-S-RL-POL,Small,Polyester,,Black Triangle,18.75,0,0,0,0
1-M-KTR-LS-XS-RL-POL,1-M-KTR-LS-M-RL-POL,Medium,Polyester,,Black Triangle,18.75,0,0,0,0
1-M-KTR-LS-XS-RL-POL,1-M-KTR-LS-L-RL-POL,Large,Polyester,,Black Triangle,18.75,0,0,0,0
1-M-KTR-LS-XS-RL-POL,1-M-KTR-LS-XL-RL-POL,Extra Large,Polyester,,Black Triangle,18.75,0,0,0,0
1-M-KTR-LS-XS-RL-POL,1-M-KTR-LS-2XL-RL-POL,2X Large,Polyester,,Black Triangle,18.75,0,0,0,0
1-M-KTR-LS-XS-RL-POL,1-M-KTR-LS-3XL-RL-POL,3X Large ,Polyester,,Black Triangle,18.75,0,0,0,0
1-M-KTR-SS-XS-SL-POL,1-M-KTR-SS-S-SL-POL,Small,Polyester,,Black Triangle,17.45,0,0,0,0
1-M-KTR-SS-XS-SL-POL,1-M-KTR-SS-M-SL-POL,Medium,Polyester,,Black Triangle,17.45,0,0,0,0
1-M-KTR-SS-XS-SL-POL,1-M-KTR-SS-L-SL-POL,Large,Polyester,,Black Triangle,17.45,0,0,0,0
1-M-KTR-SS-XS-SL-POL,1-M-KTR-SS-XL-SL-POL,Extra Large,Polyester,,Black Triangle,17.45,0,0,0,0
1-M-KTR-SS-XS-SL-POL,1-M-KTR-SS-2XL-SL-POL,2X Large,Polyester,,Black Triangle,17.45,0,0,0,0
1-M-KTR-SS-XS-SL-POL,1-M-KTR-SS-3XL-SL-POL,3X Large ,Polyester,,Black Triangle,17.45,0,0,0,0
1-M-KTR-SS-XS-RL-POL,1-M-KTR-SS-S-RL-POL,Small,Polyester,,Black Triangle,17.45,0,0,0,0
1-M-KTR-SS-XS-RL-POL,1-M-KTR-SS-M-RL-POL,Medium,Polyester,,Black Triangle,17.45,0,0,0,0
1-M-KTR-SS-XS-RL-POL,1-M-KTR-SS-L-RL-POL,Large,Polyester,,Black Triangle,17.45,0,0,0,0
1-M-KTR-SS-XS-RL-POL,1-M-KTR-SS-XL-RL-POL,Extra Large,Polyester,,Black Triangle,17.45,0,0,0,0
1-M-KTR-SS-XS-RL-POL,1-M-KTR-SS-2XL-RL-POL,2X Large,Polyester,,Black Triangle,17.45,0,0,0,0
1-M-KTR-SS-XS-RL-POL,1-M-KTR-SS-3XL-RL-POL,3X Large ,Polyester,,Black Triangle,17.45,0,0,0,0
1-W-KTR-LS-XS-SL-POL,1-W-KTR-LS-XS-SL-POL,Extra Small,Polyester,,Black Triangle,18.75,0,0,0,0
1-W-KTR-LS-XS-SL-POL,1-W-KTR-LS-S-SL-POL,Small,Polyester,,Black Triangle,18.75,0,0,0,0
1-W-KTR-LS-XS-SL-POL,1-W-KTR-LS-M-SL-POL,Medium,Polyester,,Black Triangle,18.75,0,0,0,0
1-W-KTR-LS-XS-SL-POL,1-W-KTR-LS-L-SL-POL,Large,Polyester,,Black Triangle,18.75,0,0,0,0
1-W-KTR-LS-XS-SL-POL,1-W-KTR-LS-XL-SL-POL,Extra Large,Polyester,,Black Triangle,18.75,0,0,0,0
1-W-KTR-LS-XS-SL-POL,1-W-KTR-LS-2XL-SL-POL,2X Large,Polyester,,Black Triangle,18.75,0,0,0,0
1-W-KTR-LS-XS-SL-POL,1-W-KTR-LS-3XL-SL-POL,3X Large ,Polyester,,Black Triangle,18.75,0,0,0,0
1-W-KTR-LS-XS-RL-POL,1-W-KTR-LS-XS-RL-POL,Extra Small,Polyester,,Black Triangle,18.75,0,0,0,0
1-W-KTR-LS-XS-RL-POL,1-W-KTR-LS-S-RL-POL,Small,Polyester,,Black Triangle,18.75,0,0,0,0
1-W-KTR-LS-XS-RL-POL,1-W-KTR-LS-M-RL-POL,Medium,Polyester,,Black Triangle,18.75,0,0,0,0
1-W-KTR-LS-XS-RL-POL,1-W-KTR-LS-L-RL-POL,Large,Polyester,,Black Triangle,18.75,0,0,0,0
1-W-KTR-LS-XS-RL-POL,1-W-KTR-LS-XL-RL-POL,Extra Large,Polyester,,Black Triangle,18.75,0,0,0,0
1-W-KTR-LS-XS-RL-POL,1-W-KTR-LS-2XL-RL-POL,2X Large,Polyester,,Black Triangle,18.75,0,0,0,0
1-W-KTR-LS-XS-RL-POL,1-W-KTR-LS-3XL-RL-POL,3X Large ,Polyester,,Black Triangle,18.75,0,0,0,0
1-W-KTR-SS-XS-SL-POL,1-W-KTR-SS-XS-SL-POL,Extra Small,Polyester,,Black Triangle,17.45,0,0,0,0
1-W-KTR-SS-XS-SL-POL,1-W-KTR-SS-S-SL-POL,Small,Polyester,,Black Triangle,17.45,0,0,0,0
1-W-KTR-SS-XS-SL-POL,1-W-KTR-SS-M-SL-POL,Medium,Polyester,,Black Triangle,17.45,0,0,0,0
1-W-KTR-SS-XS-SL-POL,1-W-KTR-SS-L-SL-POL,Large,Polyester,,Black Triangle,17.45,0,0,0,0
1-W-KTR-SS-XS-SL-POL,1-W-KTR-SS-XL-SL-POL,Extra Large,Polyester,,Black Triangle,17.45,0,0,0,0
1-W-KTR-SS-XS-SL-POL,1-W-KTR-SS-2XL-SL-POL,2X Large,Polyester,,Black Triangle,17.45,0,0,0,0
1-W-KTR-SS-XS-SL-POL,1-W-KTR-SS-3XL-SL-POL,3X Large ,Polyester,,Black Triangle,17.45,0,0,0,0
1-W-KTR-SS-XS-RL-POL,1-W-KTR-SS-XS-RL-POL,Extra Small,Polyester,,Black Triangle,17.45,0,0,0,0
1-W-KTR-SS-XS-RL-POL,1-W-KTR-SS-S-RL-POL,Small,Polyester,,Black Triangle,17.45,0,0,0,0
1-W-KTR-SS-XS-RL-POL,1-W-KTR-SS-M-RL-POL,Medium,Polyester,,Black Triangle,17.45,0,0,0,0
1-W-KTR-SS-XS-RL-POL,1-W-KTR-SS-L-RL-POL,Large,Polyester,,Black Triangle,17.45,0,0,0,0
1-W-KTR-SS-XS-RL-POL,1-W-KTR-SS-XL-RL-POL,Extra Large,Polyester,,Black Triangle,17.45,0,0,0,0
1-W-KTR-SS-XS-RL-POL,1-W-KTR-SS-2XL-RL-POL,2X Large,Polyester,,Black Triangle,17.45,0,0,0,0
1-W-KTR-SS-XS-RL-POL,1-W-KTR-SS-3XL-RL-POL,3X Large ,Polyester,,Black Triangle,17.45,0,0,0,0
2-M-KTR-LS-XS-SL-POL,2-M-KTR-LS-S-SL-POL,Small,Polyester,,Black Triangle,18.75,0,0,0,0
2-M-KTR-LS-XS-SL-POL,2-M-KTR-LS-M-SL-POL,Medium,Polyester,,Black Triangle,18.75,0,0,0,0
2-M-KTR-LS-XS-SL-POL,2-M-KTR-LS-L-SL-POL,Large,Polyester,,Black Triangle,18.75,0,0,0,0
2-M-KTR-LS-XS-SL-POL,2-M-KTR-LS-XL-SL-POL,Extra Large,Polyester,,Black Triangle,18.75,0,0,0,0
2-M-KTR-LS-XS-SL-POL,2-M-KTR-LS-2XL-SL-POL,2X Large,Polyester,,Black Triangle,18.75,0,0,0,0
2-M-KTR-LS-XS-SL-POL,2-M-KTR-LS-3XL-SL-POL,3X Large ,Polyester,,Black Triangle,18.75,0,0,0,0
2-M-KTR-LS-XS-RL-POL,2-M-KTR-LS-S-RL-POL,Small,Polyester,,Black Triangle,18.75,0,0,0,0
2-M-KTR-LS-XS-RL-POL,2-M-KTR-LS-M-RL-POL,Medium,Polyester,,Black Triangle,18.75,0,0,0,0
2-M-KTR-LS-XS-RL-POL,2-M-KTR-LS-L-RL-POL,Large,Polyester,,Black Triangle,18.75,0,0,0,0
2-M-KTR-LS-XS-RL-POL,2-M-KTR-LS-XL-RL-POL,Extra Large,Polyester,,Black Triangle,18.75,0,0,0,0
2-M-KTR-LS-XS-RL-POL,2-M-KTR-LS-2XL-RL-POL,2X Large,Polyester,,Black Triangle,18.75,0,0,0,0
2-M-KTR-LS-XS-RL-POL,2-M-KTR-LS-3XL-RL-POL,3X Large ,Polyester,,Black Triangle,18.75,0,0,0,0
2-M-KTR-SS-XS-SL-POL,2-M-KTR-SS-S-SL-POL,Small,Polyester,,Black Triangle,17.45,0,0,0,0
2-M-KTR-SS-XS-SL-POL,2-M-KTR-SS-M-SL-POL,Medium,Polyester,,Black Triangle,17.45,0,0,0,0
2-M-KTR-SS-XS-SL-POL,2-M-KTR-SS-L-SL-POL,Large,Polyester,,Black Triangle,17.45,0,0,0,0
2-M-KTR-SS-XS-SL-POL,2-M-KTR-SS-XL-SL-POL,Extra Large,Polyester,,Black Triangle,17.45,0,0,0,0
2-M-KTR-SS-XS-SL-POL,2-M-KTR-SS-2XL-SL-POL,2X Large,Polyester,,Black Triangle,17.45,0,0,0,0
2-M-KTR-SS-XS-SL-POL,2-M-KTR-SS-3XL-SL-POL,3X Large ,Polyester,,Black Triangle,17.45,0,0,0,0
2-M-KTR-SS-XS-RL-POL,2-M-KTR-SS-S-RL-POL,Small,Polyester,,Black Triangle,17.45,0,0,0,0
2-M-KTR-SS-XS-RL-POL,2-M-KTR-SS-M-RL-POL,Medium,Polyester,,Black Triangle,17.45,0,0,0,0
2-M-KTR-SS-XS-RL-POL,2-M-KTR-SS-L-RL-POL,Large,Polyester,,Black Triangle,17.45,0,0,0,0
2-M-KTR-SS-XS-RL-POL,2-M-KTR-SS-XL-RL-POL,Extra Large,Polyester,,Black Triangle,17.45,0,0,0,0
2-M-KTR-SS-XS-RL-POL,2-M-KTR-SS-2XL-RL-POL,2X Large,Polyester,,Black Triangle,17.45,0,0,0,0
2-M-KTR-SS-XS-RL-POL,2-M-KTR-SS-3XL-RL-POL,3X Large ,Polyester,,Black Triangle,17.45,0,0,0,0
2-W-KTR-LS-XS-SL-POL,2-W-KTR-LS-XS-SL-POL,Extra Small,Polyester,,Black Triangle,18.75,0,0,0,0
2-W-KTR-LS-XS-SL-POL,2-W-KTR-LS-S-SL-POL,Small,Polyester,,Black Triangle,18.75,0,0,0,0
2-W-KTR-LS-XS-SL-POL,2-W-KTR-LS-M-SL-POL,Medium,Polyester,,Black Triangle,18.75,0,0,0,0
2-W-KTR-LS-XS-SL-POL,2-W-KTR-LS-L-SL-POL,Large,Polyester,,Black Triangle,18.75,0,0,0,0
2-W-KTR-LS-XS-SL-POL,2-W-KTR-LS-XL-SL-POL,Extra Large,Polyester,,Black Triangle,18.75,0,0,0,0
2-W-KTR-LS-XS-SL-POL,2-W-KTR-LS-2XL-SL-POL,2X Large,Polyester,,Black Triangle,18.75,0,0,0,0
2-W-KTR-LS-XS-SL-POL,2-W-KTR-LS-3XL-SL-POL,3X Large ,Polyester,,Black Triangle,18.75,0,0,0,0
2-W-KTR-LS-XS-RL-POL,2-W-KTR-LS-XS-RL-POL,Extra Small,Polyester,,Black Triangle,18.75,0,0,0,0
2-W-KTR-LS-XS-RL-POL,2-W-KTR-LS-S-RL-POL,Small,Polyester,,Black Triangle,18.75,0,0,0,0
2-W-KTR-LS-XS-RL-POL,2-W-KTR-LS-M-RL-POL,Medium,Polyester,,Black Triangle,18.75,0,0,0,0
2-W-KTR-LS-XS-RL-POL,2-W-KTR-LS-L-RL-POL,Large,Polyester,,Black Triangle,18.75,0,0,0,0
2-W-KTR-LS-XS-RL-POL,2-W-KTR-LS-XL-RL-POL,Extra Large,Polyester,,Black Triangle,18.75,0,0,0,0
2-W-KTR-LS-XS-RL-POL,2-W-KTR-LS-2XL-RL-POL,2X Large,Polyester,,Black Triangle,18.75,0,0,0,0
2-W-KTR-LS-XS-RL-POL,2-W-KTR-LS-3XL-RL-POL,3X Large ,Polyester,,Black Triangle,18.75,0,0,0,0
2-W-KTR-SS-XS-SL-POL,2-W-KTR-SS-XS-SL-POL,Extra Small,Polyester,,Black Triangle,17.45,0,0,0,0
2-W-KTR-SS-XS-SL-POL,2-W-KTR-SS-S-SL-POL,Small,Polyester,,Black Triangle,17.45,0,0,0,0
2-W-KTR-SS-XS-SL-POL,2-W-KTR-SS-M-SL-POL,Medium,Polyester,,Black Triangle,17.45,0,0,0,0
2-W-KTR-SS-XS-SL-POL,2-W-KTR-SS-L-SL-POL,Large,Polyester,,Black Triangle,17.45,0,0,0,0
2-W-KTR-SS-XS-SL-POL,2-W-KTR-SS-XL-SL-POL,Extra Large,Polyester,,Black Triangle,17.45,0,0,0,0
2-W-KTR-SS-XS-SL-POL,2-W-KTR-SS-2XL-SL-POL,2X Large,Polyester,,Black Triangle,17.45,0,0,0,0
2-W-KTR-SS-XS-SL-POL,2-W-KTR-SS-3XL-SL-POL,3X Large ,Polyester,,Black Triangle,17.45,0,0,0,0
2-W-KTR-SS-XS-RL-POL,2-W-KTR-SS-XS-RL-POL,Extra Small,Polyester,,Black Triangle,17.45,0,0,0,0
2-W-KTR-SS-XS-RL-POL,2-W-KTR-SS-S-RL-POL,Small,Polyester,,Black Triangle,17.45,0,0,0,0
2-W-KTR-SS-XS-RL-POL,2-W-KTR-SS-M-RL-POL,Medium,Polyester,,Black Triangle,17.45,0,0,0,0
2-W-KTR-SS-XS-RL-POL,2-W-KTR-SS-L-RL-POL,Large,Polyester,,Black Triangle,17.45,0,0,0,0
2-W-KTR-SS-XS-RL-POL,2-W-KTR-SS-XL-RL-POL,Extra Large,Polyester,,Black Triangle,17.45,0,0,0,0
2-W-KTR-SS-XS-RL-POL,2-W-KTR-SS-2XL-RL-POL,2X Large,Polyester,,Black Triangle,17.45,0,0,0,0
2-W-KTR-SS-XS-RL-POL,2-W-KTR-SS-3XL-RL-POL,3X Large ,Polyester,,Black Triangle,17.45,0,0,0,0
1-M-BHX-LS-XS-SL-POL,1-M-BHX-LS-S-SL-POL,Small,Polyester,,Blue Hexagon,18.75,0,0,0,0
1-M-BHX-LS-XS-SL-POL,1-M-BHX-LS-M-SL-POL,Medium,Polyester,,Blue Hexagon,18.75,0,0,0,0
1-M-BHX-LS-XS-SL-POL,1-M-BHX-LS-L-SL-POL,Large,Polyester,,Blue Hexagon,18.75,0,0,0,0
1-M-BHX-LS-XS-SL-POL,1-M-BHX-LS-XL-SL-POL,Extra Large,Polyester,,Blue Hexagon,18.75,0,0,0,0
1-M-BHX-LS-XS-SL-POL,1-M-BHX-LS-2XL-SL-POL,2X Large,Polyester,,Blue Hexagon,18.75,0,0,0,0
1-M-BHX-LS-XS-SL-POL,1-M-BHX-LS-3XL-SL-POL,3X Large ,Polyester,,Blue Hexagon,18.75,0,0,0,0
1-M-BHX-LS-XS-RL-POL,1-M-BHX-LS-S-RL-POL,Small,Polyester,,Blue Hexagon,18.75,0,0,0,0
1-M-BHX-LS-XS-RL-POL,1-M-BHX-LS-M-RL-POL,Medium,Polyester,,Blue Hexagon,18.75,0,0,0,0
1-M-BHX-LS-XS-RL-POL,1-M-BHX-LS-L-RL-POL,Large,Polyester,,Blue Hexagon,18.75,0,0,0,0
1-M-BHX-LS-XS-RL-POL,1-M-BHX-LS-XL-RL-POL,Extra Large,Polyester,,Blue Hexagon,18.75,0,0,0,0
1-M-BHX-LS-XS-RL-POL,1-M-BHX-LS-2XL-RL-POL,2X Large,Polyester,,Blue Hexagon,18.75,0,0,0,0
1-M-BHX-LS-XS-RL-POL,1-M-BHX-LS-3XL-RL-POL,3X Large ,Polyester,,Blue Hexagon,18.75,0,0,0,0
1-M-BHX-SS-XS-SL-POL,1-M-BHX-SS-S-SL-POL,Small,Polyester,,Blue Hexagon,17.45,0,0,0,0
1-M-BHX-SS-XS-SL-POL,1-M-BHX-SS-M-SL-POL,Medium,Polyester,,Blue Hexagon,17.45,0,0,0,0
1-M-BHX-SS-XS-SL-POL,1-M-BHX-SS-L-SL-POL,Large,Polyester,,Blue Hexagon,17.45,0,0,0,0
1-M-BHX-SS-XS-SL-POL,1-M-BHX-SS-XL-SL-POL,Extra Large,Polyester,,Blue Hexagon,17.45,0,0,0,0
1-M-BHX-SS-XS-SL-POL,1-M-BHX-SS-2XL-SL-POL,2X Large,Polyester,,Blue Hexagon,17.45,0,0,0,0
1-M-BHX-SS-XS-SL-POL,1-M-BHX-SS-3XL-SL-POL,3X Large ,Polyester,,Blue Hexagon,17.45,0,0,0,0
1-M-BHX-SS-XS-RL-POL,1-M-BHX-SS-S-RL-POL,Small,Polyester,,Blue Hexagon,17.45,0,0,0,0
1-M-BHX-SS-XS-RL-POL,1-M-BHX-SS-M-RL-POL,Medium,Polyester,,Blue Hexagon,17.45,0,0,0,0
1-M-BHX-SS-XS-RL-POL,1-M-BHX-SS-L-RL-POL,Large,Polyester,,Blue Hexagon,17.45,0,0,0,0
1-M-BHX-SS-XS-RL-POL,1-M-BHX-SS-XL-RL-POL,Extra Large,Polyester,,Blue Hexagon,17.45,0,0,0,0
1-M-BHX-SS-XS-RL-POL,1-M-BHX-SS-2XL-RL-POL,2X Large,Polyester,,Blue Hexagon,17.45,0,0,0,0
1-M-BHX-SS-XS-RL-POL,1-M-BHX-SS-3XL-RL-POL,3X Large ,Polyester,,Blue Hexagon,17.45,0,0,0,0
1-W-BHX-LS-XS-SL-POL,1-W-BHX-LS-XS-SL-POL,Extra Small,Polyester,,Blue Hexagon,18.75,0,0,0,0
1-W-BHX-LS-XS-SL-POL,1-W-BHX-LS-S-SL-POL,Small,Polyester,,Blue Hexagon,18.75,0,0,0,0
1-W-BHX-LS-XS-SL-POL,1-W-BHX-LS-M-SL-POL,Medium,Polyester,,Blue Hexagon,18.75,0,0,0,0
1-W-BHX-LS-XS-SL-POL,1-W-BHX-LS-L-SL-POL,Large,Polyester,,Blue Hexagon,18.75,0,0,0,0
1-W-BHX-LS-XS-SL-POL,1-W-BHX-LS-XL-SL-POL,Extra Large,Polyester,,Blue Hexagon,18.75,0,0,0,0
1-W-BHX-LS-XS-SL-POL,1-W-BHX-LS-2XL-SL-POL,2X Large,Polyester,,Blue Hexagon,18.75,0,0,0,0
1-W-BHX-LS-XS-SL-POL,1-W-BHX-LS-3XL-SL-POL,3X Large ,Polyester,,Blue Hexagon,18.75,0,0,0,0
1-W-BHX-LS-XS-RL-POL,1-W-BHX-LS-XS-RL-POL,Extra Small,Polyester,,Blue Hexagon,18.75,0,0,0,0
